Student ID,First Name,Last Name,Birth Date,School,Program,GPA
690527,Rony,Abdullah,2004-12-06,School of Science,Nano,3.75
516473,Amr,Karim,2000-08-27,School of Engineering,Renewable,3.74
966099,Hassan,Abdulrahman,1999-10-28,School of Engineering,CIE,3.94
152423,Ahmed,Samir,2000-12-27,School of Engineering,Renewable,3.32
930156,Fatma,Taha,2004-03-28,School of Engineering,Renewable,3.31
841378,Nour,Shaaban,2000-01-27,School of Computer Science,DSAI,3.79
948981,Abdulaziz,Karim,1999-01-18,School of Computer Science,DSAI,3.75
112715,Rony,Ramadan,2003-10-29,School of Science,Nano,3.8
297535,Ali,Hendy,2005-09-30,School of Science,Nano,2.65
719968,Fatma,Shaaban,2002-05-31,School of Science,Nano,3.76
967491,Rony,Ali,2003-06-01,School of Computer Science,IT,3.31
683183,Fatma,Hendy,2000-08-06,School of Science,Bio Medical,3.61
285487,Ahmed,Ahmed,2005-12-18,School of Computer Science,SWD,2.53
752368,Rony,Moahmed,2003-11-07,School of Business,Management,2.52
558647,Amr,Mahmoud,2001-07-19,School of Science,Nano,3.74
290682,Karim,Moataz,2005-07-14,School of Business,Management,3.2
194275,Khaled,Khaled,2002-07-29,School of Engineering,Nano Tech,2.62
287219,Layla,Yasser,2003-04-28,School of Business,Finance,2.99
504669,Abdulaziz,Mostafa,2005-05-25,School of Business,Finance,3.49
903037,Youssef,Abdelrahim,2002-11-28,School of Engineering,CIE,3.82
764173,Mark,Hendy,2003-03-26,School of Business,Marketing,3.88
607570,Youssef,Mostafa,1999-10-05,School of Science,Bio Medical,3.02
753508,Karim,Mostafa,2000-11-17,School of Computer Science,IT,2.96
335241,Nouran,Abdelrahim,2000-07-25,School of Computer Science,SWD,3.52
784431,Haneen,Ramadan,2003-08-01,School of Science,Physics,2.56
748903,Mariam,Moataz,1999-12-16,School of Science,Bio Medical,3.3
729554,Abdulaziz,Tarek,2003-09-18,School of Science,Bio Medical,3.45
498092,Abdulaziz,Yasser,2000-11-13,School of Computer Science,DSAI,3.12
379325,Omar,Ramadan,2000-09-20,School of Science,Physics,2.81
963260,Mazen,Youssef,2005-11-10,School of Science,Nano,3.27
323931,Abdulrahman,Taha,2005-08-27,School of Computer Science,SWD,2.57
569089,Ahmed,Abdelsalam,2003-10-08,School of Engineering,Aero Space,2.68
143418,Nouran,Mostafa,2004-11-12,School of Business,Management,3.35
888752,Mohamed,Ali,2003-10-21,School of Science,Bio Medical,3.28
859948,Omar,Karim,2003-01-13,School of Science,Nano,3.85
481689,Hana,Walid,2003-06-05,School of Science,Bio Medical,3.47
767770,Lina,Abdulrahman,2002-04-14,School of Computer Science,DSAI,3.91
637483,Layla,Hatem,2004-10-30,School of Computer Science,IT,3.08
705676,Mazen,Youssef,2004-01-15,School of Computer Science,DSAI,3.66
350376,Hassan,Khaled,2001-03-11,School of Computer Science,DSAI,3.25
896671,Haneen,Abdelrahim,2004-02-03,School of Engineering,Aero Space,3.79
897890,Hussein,Abdullah,2001-02-03,School of Engineering,Aero Space,2.92
814681,Nada,Hani,2000-05-17,School of Business,Management,3.54
409202,Abdulrahman,Abdulrahman,2003-04-18,School of Science,Nano,3.82
443464,Aya,Abdulrahman,2005-12-23,School of Business,Marketing,3.75
942489,Ali,Abdulrahman,2001-04-16,School of Computer Science,DSAI,3.33
956322,Mariam,Abdelsalam,2005-04-16,School of Computer Science,SWD,3.03
849749,Nour,Mostafa,2005-01-06,School of Engineering,Nano Tech,2.59
449005,Karim,Ali,2000-04-25,School of Business,Finance,3.73
837115,Ali,Abdulrahman,2004-08-20,School of Computer Science,IT,3.83
623732,Abdullah,Khaled,2002-12-17,School of Science,Bio Medical,2.73
735868,Nour,Abdelrahim,2005-05-22,School of Science,Physics,2.53
642389,Amr,Samir,2004-10-14,School of Science,Nano,3.7
681368,Mazen,Taha,2005-07-18,School of Science,Physics,3.46
220962,Amr,Ramadan,2003-01-06,School of Science,Physics,3.75
374329,Hussein,Tarek,2005-05-27,School of Computer Science,SWD,2.74
690990,Omar,Abdulaziz,2002-12-30,School of Science,Bio Medical,2.76
604994,Khaled,Moataz,2000-07-25,School of Science,Bio Medical,3.27
678143,Nada,Mahmoud,1999-02-06,School of Science,Physics,3.25
585579,Aya,Abdelsalam,2003-02-16,School of Science,Nano,3.56
325129,Mohamed,Abdulaziz,2004-08-05,School of Engineering,CIE,3.4
338480,Amr,Abdulrahman,2001-02-13,School of Business,Finance,2.61
130764,Mariam,Abdelsalam,1999-08-26,School of Business,Management,2.71
160885,Rony,Mahmoud,2002-11-26,School of Computer Science,DSAI,2.87
171088,Aya,Abdullah,2004-10-17,School of Engineering,Nano Tech,3.92
217446,Aya,Abdulrahman,2004-11-23,School of Business,Management,2.66
418207,Mohamed,Walid,2001-11-11,School of Engineering,CIE,3.59
871026,Mark,Hendy,1999-12-19,School of Computer Science,SWD,3.58
909164,Rahma,Ramadan,1999-08-22,School of Science,Physics,3.81
150127,Layla,Yasser,1999-10-06,School of Computer Science,DSAI,2.81
974894,Youssef,Samir,2003-11-09,School of Science,Physics,3.29
676726,Nada,Youssef,2002-01-21,School of Engineering,Aero Space,3.28
585296,Salma,Shaaban,2001-01-19,School of Science,Nano,3.91
451200,Layla,Hatem,2002-06-20,School of Computer Science,IT,3.4
277588,Ali,Ramadan,2002-03-28,School of Business,Finance,3.15
285255,Yahia,Khaled,2005-10-23,School of Business,Marketing,3.35
408336,Mark,Samir,2002-05-14,School of Engineering,Aero Space,2.99
926256,Mariam,Khaled,2005-12-22,School of Computer Science,DSAI,3.49
157475,Hassan,Ahmed,2004-12-26,School of Computer Science,SWD,3.98
517119,Fatma,Abdelrahim,2004-07-28,School of Computer Science,SWD,3.5
839162,Omar,Karim,2002-08-05,School of Business,Management,3.32
997763,Abdulrahman,Youssef,2002-01-05,School of Science,Physics,2.75
611291,Sara,Moataz,2003-07-11,School of Business,Management,2.87
505817,Yahia,Youssef,1999-07-30,School of Science,Nano,2.94
413627,Nour,Walid,2002-11-17,School of Computer Science,DSAI,3.08
274927,Amr,Hani,1999-06-24,School of Business,Management,3.85
655900,Omar,Ali,1999-04-06,School of Business,Finance,2.91
372885,Hassan,Abdelsalam,2003-11-04,School of Engineering,Nano Tech,3.47
202572,Nada,Mahmoud,2002-09-30,School of Science,Nano,3.73
983841,Ziad,Mostafa,2004-03-13,School of Science,Physics,3.35
457293,Seif,Moataz,2003-09-10,School of Science,Nano,3.44
472417,Karim,Ramadan,2000-06-18,School of Computer Science,DSAI,3.49
216013,Khaled,Abdelsalam,2002-04-06,School of Science,Nano,3.1
977331,Omar,Abdulrahman,2002-03-05,School of Business,Management,3.14
562708,Haneen,Moataz,2004-05-16,School of Business,Marketing,3.58
921980,Mohamed,Samir,2002-07-06,School of Science,Nano,3.93
996451,Nouran,Yahia,2000-01-05,School of Business,Management,3.17
584552,Karim,Samir,1999-03-08,School of Business,Marketing,3.45
207631,Salma,Ali,2001-03-22,School of Computer Science,SWD,3.57
885106,Seif,Tarek,2000-11-21,School of Engineering,CIE,3.34
393504,Nouran,Mostafa,2001-03-20,School of Computer Science,DSAI,3.2
150093,Hana,Abdelrahim,2001-08-01,School of Business,Marketing,3.94
400370,Mahmoud,Yasser,2000-12-19,School of Engineering,CIE,3.62
982311,Salma,Abdullah,2004-05-07,School of Business,Marketing,3.17
338237,Hassan,Hendy,2003-07-29,School of Science,Nano,2.59
534304,Mark,Ahmed,2002-10-28,School of Business,Finance,3.64
737442,Mazen,Moahmed,2005-08-21,School of Computer Science,DSAI,3.96
408976,Yahia,Hani,2005-02-14,School of Computer Science,SWD,2.84
710813,Ahmed,Ramadan,2004-11-27,School of Engineering,Aero Space,2.72
630241,Lina,Youssef,2000-05-31,School of Computer Science,DSAI,2.59
928171,Ahmed,Ahmed,2004-07-27,School of Computer Science,IT,3.24
842360,Mariam,Youssef,2004-05-26,School of Computer Science,DSAI,2.52
894363,Youssef,Taha,1999-12-02,School of Computer Science,DSAI,3.95
430387,Lina,Ali,2001-07-08,School of Computer Science,DSAI,2.5
777464,Amr,Moataz,2000-12-08,School of Computer Science,DSAI,2.69
621698,Mariam,Moahmed,1999-04-26,School of Business,Finance,3.68
964217,Yasser,Mahmoud,1999-07-10,School of Computer Science,SWD,3.3
437370,Aya,Abdelrahim,2003-03-23,School of Engineering,Renewable,3.88
997417,Abdulaziz,Youssef,2004-02-02,School of Engineering,Nano Tech,2.96
687169,Mazen,Abdelsalam,2000-12-29,School of Computer Science,DSAI,2.75
622333,Abdulrahman,Moataz,2002-12-15,School of Computer Science,DSAI,3.56
507675,Nour,Samir,2004-03-01,School of Engineering,Renewable,3.78
474400,Abdulaziz,Abdullah,1999-09-20,School of Computer Science,DSAI,2.97
809572,Abdulrahman,Abdelsalam,1999-09-01,School of Business,Finance,2.64
230037,Khaled,Karim,2001-03-30,School of Business,Finance,2.77
176489,Layla,Khaled,2000-02-28,School of Science,Nano,2.95
251891,Salma,Tarek,2000-06-09,School of Engineering,Renewable,3.77
644866,Nada,Khaled,2003-06-24,School of Engineering,Renewable,3.31
958057,Youssef,Samir,2004-03-18,School of Computer Science,SWD,3.38
245771,Haneen,Karim,1999-10-03,School of Engineering,CIE,2.97
142580,Ziad,Abdelsalam,2003-09-15,School of Science,Bio Medical,2.86
575213,Khaled,Abdulrahman,2002-04-25,School of Science,Nano,2.75
492396,Yasser,Moataz,2000-08-19,School of Engineering,Aero Space,3.21
572437,Omar,Hatem,2005-09-21,School of Business,Marketing,2.65
896345,Rahma,Yahia,2005-11-13,School of Business,Marketing,3.96
589630,Mazen,Ramadan,2003-11-24,School of Science,Physics,3.71
590464,Rony,Youssef,2004-03-08,School of Business,Management,2.86
660703,Salma,Samir,2003-06-21,School of Computer Science,DSAI,3.9
815445,Mazen,Ramadan,1999-01-24,School of Computer Science,SWD,3.64
189922,Ali,Karim,2000-06-23,School of Business,Finance,2.92
994908,Mahmoud,Mahmoud,2002-06-12,School of Computer Science,DSAI,3.47
653575,Mariam,Ramadan,1999-05-08,School of Engineering,Nano Tech,2.63
138746,Abdulrahman,Abdelsalam,2005-02-10,School of Computer Science,IT,2.93
655058,Khaled,Walid,2002-10-31,School of Science,Nano,3.93
936623,Ahmed,Hani,2001-11-11,School of Science,Bio Medical,3.48
281456,Omar,Yahia,2005-10-19,School of Computer Science,SWD,3.34
550464,Ali,Walid,1999-08-09,School of Computer Science,SWD,3.5
509745,Mahmoud,Hendy,2001-12-16,School of Computer Science,IT,2.54
220482,Salma,Karim,2004-04-10,School of Engineering,Aero Space,3.14
838698,Mark,Mostafa,1999-11-30,School of Computer Science,DSAI,2.94
916810,Ahmed,Walid,2004-06-19,School of Engineering,CIE,3.38
218453,Abdulrahman,Ali,2004-12-26,School of Business,Marketing,2.73
932221,Layla,Hendy,2000-02-01,School of Business,Management,2.53
495315,Ahmed,Mostafa,2005-12-04,School of Computer Science,DSAI,2.7
769127,Ahmed,Shaaban,1999-10-23,School of Business,Marketing,3.12
848655,Fatma,Yasser,2004-12-06,School of Science,Nano,3.62
869697,Rahma,Ahmed,2005-03-23,School of Science,Physics,3.97
912881,Mahmoud,Moahmed,2002-03-25,School of Computer Science,SWD,2.73
964167,Nouran,Taha,1999-11-19,School of Computer Science,DSAI,3.96
196015,Abdulaziz,Ali,2004-01-10,School of Engineering,CIE,3.55
237317,Hassan,Karim,2000-04-25,School of Science,Physics,3.99
563871,Lina,Moataz,2003-04-02,School of Engineering,Nano Tech,3.46
671615,Mazen,Youssef,2005-11-28,School of Engineering,Renewable,3.16
925568,Seif,Moataz,2005-08-08,School of Computer Science,SWD,2.84
462786,Lina,Tarek,2005-05-11,School of Science,Bio Medical,3.03
452236,Nour,Ahmed,2003-10-07,School of Business,Management,3.0
806362,Layla,Mostafa,2001-05-28,School of Computer Science,SWD,3.13
601310,Mahmoud,Taha,2001-08-14,School of Business,Marketing,2.93
342820,Abdulrahman,Karim,2002-07-17,School of Business,Finance,3.84
456021,Khaled,Hendy,2005-04-12,School of Science,Physics,3.54
907296,Nour,Ramadan,2004-05-02,School of Computer Science,DSAI,2.98
168813,Hassan,Hani,2004-03-07,School of Business,Marketing,3.92
440413,Mark,Moataz,2000-08-03,School of Business,Finance,3.32
437083,Nour,Moataz,2001-04-10,School of Engineering,CIE,3.38
685037,Abdullah,Abdulrahman,1999-03-04,School of Business,Finance,3.78
408767,Mark,Shaaban,2000-04-28,School of Computer Science,DSAI,3.33
243419,Salma,Tarek,2001-09-07,School of Business,Management,3.41
318830,Mahmoud,Abdelrahim,2005-01-14,School of Engineering,Renewable,3.74
144673,Abdulrahman,Mahmoud,2003-01-13,School of Science,Physics,3.42
799439,Rahma,Moataz,2004-10-30,School of Science,Physics,3.9
199427,Nada,Samir,2000-12-08,School of Engineering,Nano Tech,2.51
500685,Yasser,Abdulaziz,2005-05-12,School of Science,Nano,2.93
529202,Mark,Yahia,2001-11-07,School of Business,Marketing,3.01
793852,Yahia,Mostafa,2002-10-10,School of Computer Science,IT,2.51
311777,Mariam,Tarek,2002-07-07,School of Engineering,Aero Space,2.62
708044,Lina,Yasser,2002-02-28,School of Business,Management,3.61
731089,Nour,Mahmoud,2000-09-06,School of Engineering,Nano Tech,2.77
732579,Hussein,Abdelsalam,1999-01-12,School of Science,Physics,2.63
690934,Amr,Walid,2005-04-20,School of Engineering,Renewable,3.38
273680,Khaled,Walid,1999-01-29,School of Science,Physics,2.66
483922,Mazen,Walid,2005-10-05,School of Computer Science,DSAI,3.2
892296,Fatma,Khaled,1999-08-25,School of Engineering,CIE,2.73
516367,Ziad,Abdulaziz,2004-02-18,School of Engineering,Aero Space,3.18
458450,Seif,Mostafa,2003-01-12,School of Business,Finance,3.12
306537,Nouran,Mahmoud,2002-01-22,School of Business,Finance,3.73
197980,Hussein,Taha,2005-01-23,School of Computer Science,SWD,3.87
628538,Rahma,Tarek,2001-12-11,School of Computer Science,DSAI,3.62
375059,Nouran,Moahmed,2002-08-02,School of Science,Physics,3.49
280653,Rahma,Ramadan,2001-01-30,School of Business,Finance,3.68
545259,Nada,Hatem,2000-07-14,School of Computer Science,IT,3.19
851401,Seif,Taha,1999-07-09,School of Computer Science,SWD,2.91
446627,Mahmoud,Abdulrahman,2004-08-07,School of Business,Finance,3.35
656414,Nouran,Yahia,1999-07-04,School of Engineering,CIE,2.54
696732,Youssef,Hendy,2005-05-01,School of Science,Bio Medical,3.9
355749,Omar,Moataz,2002-04-21,School of Computer Science,SWD,3.69
649112,Yasser,Khaled,2002-11-22,School of Business,Management,3.76
485098,Hassan,Mostafa,1999-07-24,School of Engineering,Nano Tech,2.67
329826,Layla,Tarek,2004-12-02,School of Engineering,Nano Tech,3.49
489641,Abdulrahman,Karim,2000-05-04,School of Business,Management,3.44
854832,Ahmed,Moahmed,2005-02-11,School of Business,Marketing,3.31
455097,Abdullah,Mahmoud,2002-03-11,School of Computer Science,SWD,3.26
102916,Karim,Yasser,2001-05-13,School of Engineering,CIE,3.68
163946,Seif,Abdelsalam,2005-01-14,School of Business,Finance,2.77
666496,Layla,Mostafa,1999-10-04,School of Science,Nano,3.29
166875,Yasser,Tarek,2003-06-19,School of Computer Science,DSAI,2.56
573006,Nada,Khaled,2002-09-19,School of Engineering,Renewable,2.96
941220,Hana,Hani,2000-11-23,School of Computer Science,SWD,3.11
923318,Amr,Mostafa,2004-12-10,School of Business,Finance,3.13
268304,Mahmoud,Moataz,2002-07-12,School of Business,Finance,2.79
228652,Nada,Taha,2004-06-02,School of Engineering,Nano Tech,3.6
450723,Abdullah,Moataz,2000-09-25,School of Engineering,Renewable,3.13
784508,Ziad,Hatem,2000-10-11,School of Science,Nano,2.65
651346,Ahmed,Moahmed,2001-03-14,School of Computer Science,DSAI,3.13
469585,Fatma,Abdulaziz,2003-07-03,School of Computer Science,SWD,3.61
978440,Lina,Ahmed,1999-12-21,School of Engineering,Aero Space,3.59
763323,Mohamed,Abdullah,2004-07-26,School of Business,Management,3.21
287983,Sara,Hendy,1999-04-12,School of Computer Science,DSAI,3.9
762860,Sara,Mostafa,2004-03-19,School of Business,Marketing,3.6
101161,Mark,Yasser,2005-03-06,School of Science,Physics,2.63
719380,Rony,Khaled,2002-06-26,School of Business,Finance,3.13
885704,Yasser,Hendy,2000-12-20,School of Computer Science,IT,2.98
474909,Abdullah,Ahmed,1999-02-13,School of Business,Marketing,3.52
777890,Karim,Abdullah,1999-01-25,School of Business,Marketing,3.49
646228,Salma,Abdelrahim,2002-09-22,School of Business,Marketing,2.91
809506,Amr,Moahmed,1999-04-09,School of Engineering,Nano Tech,3.79
673923,Abdulrahman,Walid,2001-08-28,School of Business,Management,3.1
143927,Youssef,Hatem,2003-08-12,School of Engineering,CIE,3.78
348120,Nour,Moataz,2004-12-08,School of Computer Science,DSAI,3.67
875626,Hana,Abdulrahman,2003-12-12,School of Business,Marketing,3.17
950349,Mohamed,Yasser,1999-09-25,School of Computer Science,DSAI,3.9
730870,Rony,Abdelrahim,2002-07-23,School of Engineering,Aero Space,3.05
738095,Sara,Abdelrahim,2001-09-24,School of Science,Physics,3.45
817460,Ziad,Hendy,2005-08-08,School of Science,Bio Medical,3.01
318807,Omar,Ahmed,2001-12-25,School of Business,Marketing,2.53
478980,Abdulaziz,Tarek,2001-11-22,School of Business,Management,3.53
470601,Rony,Walid,2005-10-24,School of Science,Nano,3.06
422086,Hana,Samir,2003-02-02,School of Computer Science,DSAI,3.8
982217,Yasser,Abdelrahim,2001-07-03,School of Engineering,Aero Space,2.72
109829,Rahma,Moahmed,2004-02-11,School of Science,Physics,3.81
897009,Hussein,Hendy,2000-06-15,School of Science,Nano,3.9
975331,Haneen,Karim,2002-10-03,School of Computer Science,IT,2.67
102215,Rony,Ahmed,1999-07-04,School of Computer Science,DSAI,3.49
417329,Nada,Abdullah,2003-12-08,School of Computer Science,IT,2.88
678873,Ali,Ramadan,2004-04-06,School of Business,Management,3.79
327378,Seif,Yahia,1999-01-30,School of Computer Science,DSAI,3.49
585153,Mazen,Yasser,2005-10-17,School of Computer Science,SWD,3.87
228514,Yahia,Walid,2005-07-05,School of Business,Finance,3.31
899686,Omar,Yahia,2004-06-13,School of Business,Marketing,3.57
734850,Sara,Ahmed,2005-08-09,School of Science,Physics,3.17
642823,Omar,Moataz,2000-11-24,School of Business,Finance,3.84
717654,Nada,Yasser,1999-06-23,School of Engineering,CIE,2.54
548079,Karim,Abdulaziz,2004-11-23,School of Business,Finance,3.27
445513,Rahma,Ali,2001-01-08,School of Business,Finance,3.88
116944,Ali,Moahmed,1999-05-13,School of Business,Marketing,3.54
420242,Lina,Abdullah,2003-07-26,School of Science,Bio Medical,2.63
707403,Rahma,Moataz,1999-03-16,School of Business,Management,3.48
203609,Khaled,Yahia,2002-04-09,School of Computer Science,DSAI,3.84
851561,Lina,Hani,1999-03-25,School of Science,Bio Medical,3.37
770417,Aya,Moataz,2000-03-03,School of Science,Physics,3.5
253214,Mark,Hatem,2004-12-28,School of Science,Physics,3.45
534200,Karim,Hendy,1999-06-18,School of Business,Management,2.83
996185,Hussein,Khaled,2003-12-11,School of Business,Management,3.78
344315,Omar,Hendy,2000-12-04,School of Science,Nano,3.16
782444,Layla,Youssef,2001-10-12,School of Computer Science,IT,3.75
132232,Lina,Abdelsalam,2002-07-03,School of Engineering,Aero Space,2.85
248812,Yasser,Abdelsalam,1999-11-18,School of Engineering,Renewable,2.92
170689,Fatma,Abdelsalam,2000-03-09,School of Computer Science,SWD,3.76
144863,Youssef,Shaaban,2003-06-22,School of Science,Physics,2.59
449056,Abdullah,Samir,2000-03-14,School of Business,Management,3.62
197446,Ali,Ahmed,2002-06-04,School of Computer Science,SWD,2.79
678273,Lina,Khaled,2004-03-24,School of Science,Bio Medical,3.92
880138,Hussein,Abdelrahim,2001-04-26,School of Computer Science,IT,3.55
118780,Nouran,Abdullah,2003-02-27,School of Science,Physics,2.68
669784,Sara,Khaled,2005-04-27,School of Business,Management,3.2
535014,Sara,Abdullah,2005-06-07,School of Engineering,Renewable,2.7
195690,Abdulrahman,Hatem,2001-09-04,School of Computer Science,IT,2.84
889057,Ziad,Shaaban,1999-10-24,School of Engineering,CIE,3.25
941153,Abdulrahman,Mahmoud,2001-10-25,School of Business,Finance,3.31
920868,Mariam,Yasser,2000-03-31,School of Computer Science,SWD,2.51
932720,Rony,Mostafa,2004-11-26,School of Computer Science,DSAI,3.16
986070,Hussein,Hendy,2001-05-05,School of Science,Nano,3.83
853830,Ahmed,Abdulaziz,2001-11-26,School of Computer Science,IT,3.96
586119,Salma,Samir,2002-03-23,School of Business,Marketing,2.7
738608,Yasser,Moataz,2001-06-01,School of Computer Science,SWD,3.08
212933,Amr,Youssef,1999-02-08,School of Engineering,CIE,3.73
544188,Nada,Samir,2003-01-05,School of Computer Science,SWD,3.57
386124,Abdulrahman,Walid,2000-01-20,School of Science,Physics,3.54
943917,Rony,Hani,2001-12-13,School of Engineering,Nano Tech,2.71
655336,Sara,Karim,2000-03-30,School of Business,Marketing,2.68
535942,Yahia,Moataz,1999-12-14,School of Engineering,Renewable,3.17
952976,Sara,Hendy,2000-03-30,School of Business,Marketing,3.84
342827,Mark,Mostafa,2000-05-29,School of Engineering,Renewable,3.09
940167,Youssef,Ali,2001-02-11,School of Business,Marketing,3.93
498862,Mahmoud,Tarek,2002-07-18,School of Business,Management,3.14
183440,Mark,Youssef,2000-02-16,School of Engineering,CIE,3.93
637563,Lina,Abdulaziz,2004-05-03,School of Business,Finance,2.6
297878,Ali,Moataz,2005-07-23,School of Engineering,CIE,2.75
832855,Aya,Youssef,2004-06-05,School of Science,Nano,3.1
829384,Mariam,Moataz,2005-03-22,School of Business,Marketing,2.76
983741,Yahia,Moahmed,2002-11-01,School of Computer Science,SWD,3.15
232020,Nada,Youssef,2004-06-19,School of Computer Science,DSAI,3.0
849394,Nouran,Karim,2004-08-09,School of Science,Physics,3.53
153611,Mahmoud,Mahmoud,2003-11-02,School of Computer Science,SWD,3.65
607613,Hussein,Khaled,2002-10-12,School of Computer Science,IT,2.59
935511,Nouran,Ahmed,2002-06-15,School of Science,Nano,3.78
207373,Mariam,Mahmoud,2003-03-20,School of Science,Bio Medical,2.7
703166,Aya,Tarek,2004-04-29,School of Engineering,CIE,3.75
223736,Youssef,Mahmoud,2003-03-03,School of Computer Science,SWD,2.51
441955,Amr,Ahmed,2005-09-29,School of Science,Bio Medical,2.67
107532,Layla,Ahmed,2002-12-09,School of Business,Marketing,2.89
820043,Layla,Abdelsalam,2000-09-03,School of Computer Science,DSAI,3.73
612094,Seif,Ramadan,2002-10-27,School of Engineering,Renewable,3.46
146796,Rony,Yahia,2004-09-14,School of Science,Physics,2.57
192790,Lina,Shaaban,2003-12-19,School of Science,Bio Medical,3.59
676988,Seif,Abdelrahim,2005-08-08,School of Business,Marketing,3.34
777191,Yasser,Hendy,2004-12-26,School of Business,Marketing,3.88
193048,Rahma,Tarek,2000-05-31,School of Science,Bio Medical,3.15
867156,Nour,Moataz,2004-12-17,School of Engineering,CIE,3.61
304620,Ziad,Karim,2003-02-19,School of Computer Science,SWD,3.05
923178,Haneen,Abdulrahman,1999-04-06,School of Science,Physics,3.31
215321,Mariam,Moataz,2004-10-26,School of Computer Science,SWD,2.66
584639,Lina,Abdulaziz,2004-07-25,School of Engineering,Nano Tech,2.55
348128,Ali,Youssef,2003-10-13,School of Computer Science,IT,3.94
144619,Hussein,Abdelsalam,2001-06-04,School of Computer Science,IT,3.43
962688,Layla,Abdelsalam,2005-01-05,School of Business,Finance,3.88
800644,Nour,Hendy,2005-07-06,School of Computer Science,DSAI,2.77
676383,Mohamed,Hani,2004-02-22,School of Computer Science,SWD,2.8
502075,Abdulrahman,Ahmed,2003-06-09,School of Engineering,Nano Tech,3.84
783780,Nouran,Shaaban,2002-12-20,School of Computer Science,SWD,2.81
752492,Nouran,Taha,2002-07-01,School of Science,Nano,3.64
792997,Rony,Ramadan,2003-07-12,School of Business,Marketing,3.33
635656,Abdullah,Abdullah,2005-12-05,School of Business,Marketing,2.76
310590,Hana,Moataz,2004-08-24,School of Business,Management,2.67
623919,Rahma,Abdelsalam,2005-02-27,School of Science,Bio Medical,3.12
148976,Mazen,Ahmed,2000-09-19,School of Engineering,Renewable,3.23
224505,Hana,Mostafa,2002-09-12,School of Computer Science,IT,3.14
715963,Lina,Hatem,1999-02-09,School of Engineering,Aero Space,3.62
301599,Mariam,Walid,2001-05-18,School of Engineering,Renewable,3.08
662774,Mohamed,Abdelrahim,2004-02-21,School of Computer Science,DSAI,2.84
919688,Fatma,Moahmed,2004-03-30,School of Science,Nano,3.09
150729,Salma,Mahmoud,2005-08-25,School of Engineering,Aero Space,3.23
754085,Youssef,Tarek,2001-02-05,School of Business,Marketing,3.44
357803,Salma,Walid,2003-12-08,School of Computer Science,IT,2.63
319023,Yasser,Mahmoud,2003-02-18,School of Computer Science,IT,2.55
373049,Mark,Yasser,2001-12-27,School of Business,Finance,2.91
181851,Mariam,Moahmed,2004-03-31,School of Engineering,Renewable,3.24
205914,Youssef,Abdulrahman,1999-08-29,School of Computer Science,IT,2.99
809547,Mohamed,Samir,2001-02-14,School of Business,Marketing,3.48
559856,Ahmed,Abdulaziz,2003-01-11,School of Engineering,Aero Space,3.0
343948,Hana,Ahmed,2000-09-16,School of Computer Science,DSAI,2.95
262512,Ali,Taha,1999-12-06,School of Computer Science,IT,3.92
502044,Nouran,Mahmoud,2002-05-06,School of Engineering,Nano Tech,3.54
975443,Rony,Abdulrahman,2001-05-06,School of Engineering,Renewable,3.43
692635,Rony,Abdelsalam,2005-08-07,School of Computer Science,IT,3.53
421439,Sara,Mostafa,2002-11-25,School of Engineering,Aero Space,2.56
171808,Fatma,Ramadan,2000-05-06,School of Engineering,Renewable,3.87
405951,Lina,Mostafa,2000-08-14,School of Computer Science,IT,3.5
193691,Aya,Moahmed,2004-01-19,School of Computer Science,SWD,2.62
181179,Nouran,Karim,2002-07-01,School of Science,Nano,3.01
698777,Ziad,Hendy,2005-09-11,School of Business,Management,3.01
116470,Hassan,Abdelrahim,2000-06-08,School of Business,Finance,3.62
510974,Abdulrahman,Abdulaziz,2002-12-31,School of Science,Physics,2.85
420288,Mazen,Shaaban,2000-03-08,School of Computer Science,DSAI,3.17
688466,Sara,Moataz,1999-03-13,School of Business,Management,2.67
204966,Yasser,Abdulrahman,2002-05-04,School of Engineering,Renewable,2.5
761578,Karim,Yahia,2004-03-05,School of Science,Physics,3.89
508141,Ahmed,Youssef,2003-09-24,School of Engineering,Nano Tech,3.38
220315,Mohamed,Khaled,2002-06-17,School of Computer Science,DSAI,2.73
826284,Yahia,Ahmed,2004-07-29,School of Business,Finance,2.98
221284,Yasser,Khaled,2000-12-16,School of Engineering,Renewable,2.83
808395,Nada,Moataz,2004-11-13,School of Computer Science,IT,3.91
531566,Aya,Yasser,1999-07-24,School of Science,Nano,4.0
402777,Omar,Karim,2002-07-18,School of Engineering,Nano Tech,2.88
656616,Rahma,Taha,1999-05-13,School of Computer Science,IT,2.7
291899,Omar,Hani,2001-06-24,School of Science,Nano,3.64
873921,Sara,Samir,1999-07-09,School of Business,Finance,2.68
921620,Omar,Khaled,2000-04-25,School of Business,Finance,3.26
411741,Abdulrahman,Tarek,2001-01-09,School of Science,Bio Medical,2.79
803251,Amr,Yasser,2002-08-07,School of Science,Bio Medical,2.58
889585,Rahma,Abdulrahman,2000-07-20,School of Science,Bio Medical,2.95
114580,Khaled,Abdelsalam,2001-08-23,School of Engineering,Renewable,3.54
818997,Khaled,Abdulaziz,2003-07-03,School of Computer Science,SWD,3.11
354812,Mahmoud,Ahmed,2003-05-19,School of Computer Science,SWD,3.73
450560,Abdulrahman,Abdelsalam,2002-10-19,School of Business,Management,3.65
147995,Mahmoud,Walid,2002-11-02,School of Science,Bio Medical,3.16
